Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount;Class
123370;1,942755527;-0,177425822;-2,045476212;0,030927115;1,166425164;1,155216551;-0,283879159;0,465580038;0,526049012;-0,290409925;0,984327062;-0,022981735;-1,716617909;-0,251297049;0,499163891;-0,120489129;0,952492862;-0,766839202;-0,510150496;-0,334978011;-0,288013918;-0,735183854;0,366421157;-1,086746444;-0,489442474;0,285824791;-0,028671584;-0,060688793;0,99;-1
122686;2,073809299;0,354983426;-2,083199245;1,025128011;0,924563468;-0,956814037;0,786332284;-0,394976404;-0,439232928;0,55726029;0,515788446;0,713953162;-0,069581948;1,003741571;-0,548292341;-0,156710851;-0,838414757;0,228130481;0,083286207;-0,263668452;0,192549229;0,660023348;-0,132973915;-0,479409445;0,600895093;-0,405495902;-0,04103084;-0,081996314;2;-1
46455;1,173418981;0,219284488;0,754028236;1,125607114;-0,512252512;-0,42445257;-0,208157732;0,059706592;-0,059908025;0,213030911;1,236731015;0,674856864;-0,438683234;0,501836365;0,443044177;0,581607516;-0,777283438;0,451325851;-0,17598167;-0,157144785;-0,033165047;-0,130817318;0,02792569;0,287399697;0,368492515;-0,494035161;0,027878705;0,020015231;2;-1
17473;-0,568476211;1,190975214;1,580449062;-0,018644796;0,078526819;-0,867998464;0,941161788;-0,401689692;0,411360373;-0,785150716;0,734718606;-2,422803264;2,255392575;1,599039718;0,283076357;-0,40335853;0,785503721;-0,179917596;0,778073495;0,084782955;-0,15475415;-0,214492662;-0,299989384;0,432306585;0,241546358;1,088612783;-0,188517028;0,03488857;27,54;-1
51011;1,260365343;0,264125766;0,515344868;0,618275302;-0,460864958;-0,985815406;0,075695315;-0,216788719;0,014979159;-0,071675883;-0,185447585;0,474431242;0,516129773;0,19923694;1,010204764;0,294652221;-0,435977744;-0,565498839;-0,118743423;-0,079915898;-0,255302718;-0,728889555;0,133384128;0,380226475;0,224728775;0,094170526;-0,027788461;0,019438812;1,98;-1
43802;-0,285810654;0,851195032;1,233367052;1,078461312;0,662355967;0,54755413;0,763605323;-0,018640963;0,019444317;0,125509041;-1,408199574;-0,604534615;-0,774447303;-0,093043182;0,390404816;-1,023928887;0,264506228;-0,340367126;1,046488306;0,206645458;-0,143884099;0,080938107;-0,264691406;-0,775737026;-0,026289621;-0,197242473;0,25690295;-0,027923243;17,13;-1
52769;0,941652129;-1,154516908;1,480220134;1,232142844;-1,738628281;0,635237286;-1,088364142;0,340692752;0,479238029;0,358786215;-1,245129893;0,299433888;-0,841370844;-0,815295251;-1,624820651;-2,553693508;1,125593666;0,293630269;-0,886736699;-0,452747849;-0,543986893;-0,88484876;0,057872201;0,366212134;0,227404137;-0,40674223;0,105619226;0,056886182;120;-1
67328;-0,789240891;0,210311369;1,279288187;-0,045218359;-0,890321068;-0,182238458;-0,592223517;0,523408558;-1,344632957;0,439094718;0,351015808;0,535862933;-0,115789457;0,155904759;-1,116793782;-1,887407488;0,507119982;1,609691167;0,52175731;-0,507234321;-0,228811466;-0,210905552;-0,044397382;0,354887144;-0,543777416;0,377051686;-0,086358109;0,066378016;5,28;-1
8649;1,091500229;-0,06535414;1,357565548;0,935526507;-1,229438492;-0,915962116;-0,514816037;-0,141691467;1,785235942;-0,487334603;1,039692937;-2,285344468;1,459448257;1,509657999;0,662750398;0,492669355;0,372457179;0,14628316;-0,791276248;-0,058331709;-0,092989963;-0,129868864;0,099894871;0,875113288;0,029038135;0,316082257;-0,043740939;0,033314189;54,94;-1
110660;-0,68601262;-0,164603402;1,8042184;-2,993847933;-0,390247228;0,031882491;-0,332758019;0,066858348;-1,110249365;0,348315986;1,582947186;-2,622646376;2,668590344;0,732037071;-2,144254268;-0,139236459;0,652933065;0,786525754;-0,715590288;-0,147223074;-0,281745382;-0,123563592;-0,319335864;0,697240723;0,650899273;-0,216161919;0,245007866;0,105557287;15,8;-1
56997;1,320250147;-0,289234446;-0,160196057;-0,616589301;0,140170252;0,71016652;-0,543482113;0,327345862;0,511447391;-0,034073634;-0,144884132;-0,488383043;-1,395347635;0,59383059;1,117546287;0,893932599;-0,865398726;0,401479657;0,622526545;-0,143884205;-0,188826694;-0,603632839;-0,077918334;-1,707889566;0,187120601;1,030300516;-0,071235313;-0,025734417;0,75;-1
77315;1,163032757;0,084797947;-0,156176863;0,975374853;0,60794541;0,943326126;0,026061573;0,167126439;0,007199206;0,010918294;0,075405027;1,172183554;0,780324937;0,037593075;-0,774895365;-0,16231823;-0,523156152;-0,126525607;0,41984078;-0,029498572;-0,113503727;-0,146556818;-0,277234179;-1,311798278;0,829252419;-0,2508838;0,033921562;-0,001485794;36,83;-1
116423;1,804332005;0,181532193;0,175238245;3,665307792;-0,022815505;1,047824427;-0,681197811;0,367571202;-0,54849916;1,518022258;0,374791974;0,53616483;0,107385835;-0,098285352;-1,204824895;1,34856625;-1,129158068;0,45959339;-1,526035065;-0,224230324;0,232695628;0,704762993;0,21238615;0,682964874;-0,266706871;-0,022915787;0,009967429;-0,032569372;14,38;-1
138777;-0,714122148;0,385490482;1,196443379;-1,085687475;0,42132269;-0,894228257;0,216706721;0,230857291;0,377887283;-1,470061014;0,851207876;-0,10891455;-1,642405484;-0,91903487;-0,474329674;1,009784149;0,039702601;1,007937793;-0,524119085;-0,165879787;-0,122112666;-0,498204228;0,004635146;-0,097930765;-0,54480292;-0,41612373;0,121574181;0,176655099;0,69;-1
132272;-1,526820161;-1,392136347;0,814293924;-1,642938368;2,326595125;-0,807566505;-0,084218776;-0,167983978;-1,730640407;0,43664319;-0,431345691;-0,083591206;0,954602521;0,005887005;-0,343360978;-1,011309111;-1,10080225;2,16171592;-0,220466859;0,200922201;-0,066857365;-0,10054576;-0,350055116;-1,34377371;0,962286829;0,951629849;-0,271844821;-0,175089536;44;-1
118414;-0,663148596;0,226694274;0,273189749;-1,25376692;1,337829294;-0,234462681;1,00242311;-0,277948222;-2,091990491;0,002295026;-1,563937645;0,106749124;1,755609618;-0,125252013;-0,619516989;-2,262479311;0,081981666;0,736611039;0,143422789;-0,109419394;-0,335823208;-0,508538241;-0,418435778;0,096739376;1,040498731;0,820526507;-0,051711576;0,043872355;42;-1
142280;2,11312733;-0,025810835;-1,341639022;0,248042372;0,242916753;-0,805678806;0,206121769;-0,321812796;0,505600409;0,058554741;-1,265284607;0,503454592;0,73572161;0,124142504;0,029994028;0,07038077;-0,570794586;-0,711937429;0,403152814;-0,16856929;-0,328918608;-0,780767051;0,248976704;-0,639701184;-0,187189324;0,237040141;-0,067867088;-0,065919704;0,89;-1
162216;2,003468096;-0,303052497;-0,506993307;0,305573152;-0,355112066;-0,214662708;-0,499809703;0,010823104;1,262567562;-0,174500629;-0,991103618;0,484297593;0,272656281;-0,086699939;0,697419544;0,273907531;-0,647954792;-0,106798658;0,011988404;-0,177075473;-0,196362001;-0,450720257;0,379244975;0,533754205;-0,37915858;-0,646398161;0,030205181;-0,024929476;9,99;-1
168561;-1,388465162;2,08448083;-0,862438231;-0,554694285;-0,292386914;-0,685441026;-0,787581407;-2,00702554;-0,659708089;-1,081139201;-1,093819425;1,475439415;1,391219939;0,783801718;-0,7041041;0,245515398;-0,048690321;-0,805634299;-0,273329705;0,589459728;-1,450200136;-0,104733851;0,394208588;-0,016829305;-0,399776081;0,13039993;0,083006852;0,059628843;1,98;-1
111701;2,021476142;-0,520666593;-0,411848125;-0,126318241;-0,160385508;0,923795094;-1,02857641;0,306439379;1,040884008;0,113200531;0,089825694;1,172094676;1,246936236;-0,389112417;0,128594543;1,083045992;-1,282120342;0,686145691;0,304064163;-0,06548477;0,023326188;0,226479508;0,218415532;-0,306272248;-0,452098637;0,494755812;-0,011373736;-0,051321775;1;-1
171404;2,032350516;-0,213112087;-1,210300407;0,228596305;-0,010266704;-0,646982572;-0,027657784;-0,067333173;0,499263967;0,272168584;0,492936196;0,348782763;-1,264459393;0,716226926;-0,446664089;0,189327831;-0,527713624;-0,196784699;0,496270706;-0,291707318;-0,26808941;-0,729852337;0,309298171;-0,431034839;-0,343685062;0,208300006;-0,080325136;-0,076760148;1,98;-1
67188;-1,875181664;0,146196546;2,403024783;3,342036342;-0,825390611;0,503098527;-0,20117026;0,755471714;-1,171743309;0,223394477;-0,147224269;0,460912248;0,965804019;-0,052647443;1,073671824;-0,297193668;0,687867183;-0,146703167;0,132182923;0,830935194;0,414019541;0,776646329;0,25734305;0,637291083;0,126306991;0,391149514;0,217670737;-0,012393833;187,31;-1
83135;-0,524283396;0,994812397;1,158980704;0,982972952;0,163973475;0,076741289;0,6928666;0,07516042;-0,372862474;0,159233183;0,517191029;0,6508514;-0,223985469;0,121589559;-0,90220066;-0,516967778;-0,156433612;0,336406773;1,173211657;0,111481616;-0,003579754;0,244758692;-0,17026185;0,023702336;-0,177100019;-0,346440371;0,303206246;0,213910344;36,39;-1
124920;2,085842136;-1,219061318;-0,389363048;-0,922500407;-1,156300859;0,104268084;-1,401327606;0,22044824;0,203097533;0,882884517;0,677540822;-0,224136847;-0,674051315;-0,305170168;-0,458955693;1,355515192;-0,00662006;-0,447425783;0,617691944;-0,032989631;0,479965368;1,402424948;0,114032903;0,739253658;-0,169401628;-0,024221185;0,011391956;-0,04976491;21;-1
132095;1,800997773;-0,761415661;-0,271006856;0,509472079;-0,694222235;0,154440509;-0,739529526;0,099344838;1,279039181;-0,037248382;-1,152658029;0,340191478;0,504356407;-0,343822882;0,774798896;0,744140003;-0,806010255;0,181978344;-0,289696819;0,065443234;0,060742034;0,078335779;0,222140327;0,491291889;-0,507162019;0,139222692;-0,014366047;-0,011690537;109,42;-1
119855;2,061321907;-0,180216843;-1,367452309;0,127567995;0,241055814;-0,400748883;0,004638534;-0,075670832;0,435642499;0,255034483;0,233523987;0,536074826;-0,589960157;0,571811918;-0,483260251;0,279163483;-0,70947735;-0,138660074;0,644883315;-0,239910105;-0,287785884;-0,755029084;0,251974966;-0,82024975;-0,269198334;0,231399703;-0,076910587;-0,079572293;1,98;-1
34477;-1,594735995;-0,529396783;2,372748923;-0,251497712;-0,048880694;-0,061630111;-0,26861693;0,442255354;0,339120951;-0,617263684;0,939929765;-0,005129759;-1,812775241;0,094325115;-0,280244517;0,469033989;-0,436825263;0,311681199;-1,033650464;-0,192066076;0,275473905;0,65962023;-0,082799228;0,228148396;-0,096682938;0,301771411;-0,06774254;0,190713548;87;-1
73597;-1,607228051;-0,155153751;1,399440632;-1,683820099;0,037646199;-1,182407948;-0,44941348;0,418829081;-1,521218887;-0,195374883;-0,868366609;-0,407151765;0,958949751;-0,156679319;0,163523921;1,598283845;-0,026169348;-1,367144348;0,259035065;0,424764838;-1,92E-04;-0,498190431;-0,19305122;-0,127357472;0,411657376;-0,524315678;0,165850904;-0,079465157;7,18;-1
135302;-0,299674684;1,148042453;-0,128565193;-0,593261725;0,250691438;-0,97643008;0,710028024;0,209944737;-0,322518947;-0,670445068;-1,032077413;0,67560341;0,86871258;0,271158526;-0,468121899;-0,019334539;-0,285276331;-0,840664721;-0,108273733;-0,087064914;-0,210317024;-0,524426129;0,118077808;-0,15736088;-0,430438736;0,152823011;0,127614703;0,035104181;10,02;-1
139880;1,300549583;-0,591256039;-2,667754466;1,65430212;0,765104213;-0,513998312;1,093728524;-0,326527089;-0,299933555;-0,381084814;1,327140914;1,152861506;0,48208102;-0,874897153;-1,070603425;-0,033096277;0,730647272;0,490541803;-0,274466728;0,556354582;0,239088981;0,093726058;-0,320514707;0,621153535;0,342660802;-0,58252959;-0,066659435;0,031445197;361,99;-1
121511;1,908295972;-2,301636656;-0,204106262;-1,468314558;-2,134015042;0,158091154;-1,841122176;0,243317372;-0,545838763;1,614204388;-0,009355851;-1,005467712;-1,12273386;-0,372936356;-0,339945244;0,249500842;0,090002526;1,047746636;-0,001691006;-0,205812822;-0,039894434;-0,006796264;0,178679374;-0,535482196;-0,654935123;-0,245753956;0,025421787;-0,021334127;168;-1
120843;-3,309666807;2,985431513;-0,626363979;-1,734153515;-0,148726302;0,033715915;0,170806981;0,112436318;2,725022808;2,600828583;0,917175382;0,106332204;-0,81684639;-2,100505316;0,070649809;0,690264634;-0,149128321;0,919986181;-0,165851882;1,095770562;-0,363777516;-0,903084973;0,08218377;0,146772357;0,198056472;-0,360028655;-0,035354906;0,664724534;15,41;-1
153637;-0,32236523;-0,436165009;0,459808799;-2,086629855;1,253983758;4,664183942;-1,556329741;1,303289733;0,147975571;0,495398115;-0,645639683;-0,543654601;-0,045329001;-1,133498955;-0,403123646;0,318039085;0,727149831;-1,155844054;1,666568063;0,326988914;0,231112408;0,875381177;-0,033411081;0,749729056;-0,768504159;-0,080310332;0,265887993;0,266090152;1;-1
139320;-0,261419277;0,700683771;-1,236447542;-1,619069689;3,286742966;3,290826306;0,544745372;0,869045256;-0,507553681;-1,143068956;0,078044049;-0,248120428;-0,450463848;-0,659446634;0,1506981;0,139812775;0,392515431;-0,314558546;-0,232975147;-0,005976077;-0,240009215;-0,793097913;0,045448839;0,603605262;-0,556618883;0,152131703;0,125139267;0,185967411;16;-1
160785;-1,974923756;0,050338602;0,807780114;-2,213334904;-1,023481846;-0,389555514;0,061049485;-0,385254446;-1,156529562;-0,108009199;0,476931708;-0,685317283;-1,36704497;0,27782175;-1,163072059;1,54000511;0,082487669;-0,725382267;0,308476404;-0,354449521;0,900530968;0,103175575;-0,191687366;0,06210796;0,793360151;-0,158991074;0,163540557;-0,05670883;145;-1
147827;0,159398792;0,559664132;0,829466014;-0,293936848;0,414160502;-0,731501851;0,896670971;-0,318585824;0,495502215;-0,472040221;-1,146065788;-0,104603323;-0,510827358;-0,028498465;0,004264764;-0,378165808;-0,421053148;-0,423608305;0,632659401;-0,092445685;-0,372616684;-0,807943598;0,266248306;-0,193120216;-1,444157645;-0,963948682;0,111505929;0,040638297;5,93;-1
162242;1,768286623;-0,4497267;-0,153832696;0,851736685;-1,113254313;-0,680090908;-0,82764123;0,154700152;1,077632629;-0,312242272;1,543335373;0,600893478;-0,813446315;-1,129925319;0,193441768;1,093628071;0,290581785;1,006340042;-0,502808337;-0,106380103;0,068092708;0,170798261;0,316021792;0,433263731;-0,687552694;0,110817255;0,005362543;-0,003421991;61,7;-1
69492;-0,225294486;-0,134312401;1,373387936;-2,144783969;-0,720732202;-0,375412529;0,068257308;0,080527005;-0,272302476;-0,544321033;0,41783453;0,494570737;-0,58064629;0,055124757;-0,507369324;-2,242021163;0,126691985;1,765119083;0,762416008;-0,464081081;-0,496375597;-0,821687596;-0,094666754;-0,058442344;0,028249403;-0,718728669;0,119442556;0,054500327;20,84;-1
103133;-2,147490688;2,793636872;-1,722056161;-0,307845776;0,079469157;0,131420992;-1,503854914;-4,206365789;1,615556658;-0,526193098;1,346637419;-2,29773952;0,200729172;1,558840926;-0,665286717;0,477642919;1,510868284;1,782174506;-0,120215888;-1,242004311;4,779245514;-0,787465962;0,516316198;-0,718277999;-0,279690489;-0,175684116;-0,124215569;-0,149026694;0,78;-1
152490;-1,545090132;0,599834056;0,546341713;-1,10935715;0,705265383;2,076315257;-0,359511076;1,059148784;0,224904712;-0,50311194;0,383795273;0,694289754;0,002318966;0,077775765;0,122405318;-0,111217058;-0,079752536;-0,407665585;-0,822780483;-0,294213146;0,329739564;1,135307656;-0,118296131;-0,877831163;-0,192490752;0,688232394;-0,066858701;0,061077896;32,57;-1
137058;-1,375706203;-0,239132744;-2,365199937;0,652359224;-1,135520066;0,360904182;-0,551896345;-6,156842134;-0,427323236;-2,06287187;-0,552571031;0,604926387;-0,003573095;0,217847375;0,86811841;0,739812745;0,635331238;0,513432889;-0,823231444;1,17057534;-2,308993761;0,946569198;-4,025901799;0,090428208;-0,558323519;-0,171054566;0,784129124;0,297027368;1000;-1
38281;0,963041064;-0,450982393;0,779968429;1,59820424;-0,367394169;1,111737738;-0,410308992;0,296634513;1,254830244;-0,466160738;-1,806242636;0,862946584;0,182985215;-0,829138839;-1,663321816;-0,904171351;0,456446904;-1,097652118;0,459171312;0,021318566;-0,412113268;-0,897268607;-0,103323438;-0,759229409;0,513667405;-0,467771532;0,074989194;0,036586344;101,62;-1
97011;1,907415583;0,617060522;-0,602594898;3,836502494;0,656877931;0,317321367;0,023100697;-0,112375834;0,108773772;1,253075132;1,090326267;-1,869221562;2,286008649;1,645692597;-2,330365087;0,956650211;-0,447292764;0,611201168;-1,414460956;-0,264035222;0,172645892;0,85073067;-0,065738301;-0,435411107;0,236540043;0,207374597;-0,061035767;-0,070566787;10,62;-1
165476;-0,395425158;1,446829875;-0,973718833;-0,606173557;0,597392945;-0,773078911;0,615370676;0,35060887;0,026183724;-0,746672912;-1,050240714;-0,159715119;-0,15486975;-0,733603827;-0,219085668;0,509335398;0,462065831;-0,09220295;-0,182270674;0,024570066;-0,347948406;-0,92739738;0,139945995;0,35809744;-0,325334939;0,133525781;0,20439039;0,077228253;9,98;-1
150606;2,204263716;-0,860762876;-1,022643202;-1,137993794;-0,397505838;0,036067213;-0,891096173;0,00950671;-0,372235755;0,902568284;0,525673415;0,34292733;0,813117274;-0,325505063;-0,664514198;1,348639731;-0,28996931;-0,771752171;1,076101205;0,037356171;0,213756934;0,669590936;0,133991286;0,233227505;-0,055938243;-0,200887883;-0,007483256;-0,060657282;1,85;-1
64069;1,058919123;-0,342784302;1,169360005;1,750375158;-0,903841977;0,553944305;-0,66257886;0,401092162;1,567409621;-0,359832613;-1,464281641;-0,131554829;-2,360224451;-0,323349214;-1,472596772;-1,047051347;0,894462065;-1,094769494;0,185414325;-0,322846011;-0,433573926;-0,896320518;0,100942007;0,024724515;0,351277601;-0,503766571;0,075724188;0,025999575;20,63;-1
144419;-0,610296344;1,57214582;-0,846165992;-1,221299483;1,122785659;-1,794611001;1,943426845;-0,732765055;0,23412534;0,644847598;-0,647358023;0,112364882;0,234347215;0,194410106;-0,164182372;-0,839882244;-0,558236015;-0,530513194;-0,226585503;0,396832848;0,106327763;0,937295471;-0,243154631;0,103899983;-0,158839597;0,070178041;0,556342436;0,231235598;3,85;-1
166526;-1,499823313;1,194697038;0,246449179;-0,808382447;-0,57386206;0,515594974;1,113048217;-0,275482271;0,56595796;-0,200053768;1,046135204;0,099416454;-0,59364516;-1,452466073;-0,30675125;1,034402581;-0,05431277;0,770759237;-0,098774596;-0,592197782;-0,119552028;-0,428188152;-0,047866261;0,665954147;-1,071853991;-0,076750643;-0,899071162;0,204386415;199;-1
77037;-0,813537355;1,412386171;1,472984627;0,597191042;0,106561687;0,122298304;0,308844799;0,407005072;-0,936002059;-0,690482828;-1,266546232;0,356321868;1,5628494;0,176483887;1,294808;0,356412643;-0,522772509;0,290509278;0,898194885;0,075683852;-0,140658089;-0,51762963;-0,238276286;-0,658999499;0,332043377;-0,427669354;-0,026118201;0,020516548;14,99;-1
5145;1,261401963;0,061488643;-0,58013692;0,275881806;1,938775063;3,682841674;-0,913778482;0,848581055;1,413584632;-0,27677607;0,73745721;-2,492359958;1,750622618;1,686292798;0,656264088;0,740146175;-0,379746411;0,908539991;-0,455445289;-0,045506338;-0,080010548;-0,082238926;-0,096664338;0,943821819;0,651296958;-0,313851224;0,019106233;0,018747758;5;-1
146934;-4,652382011;4,75931547;-2,335556373;-2,654976763;1,083485453;-1,646545114;2,72022564;-1,525185726;4,982873374;8,059461722;-0,118253447;-0,542920295;-0,30645704;-2,272351847;0,419538901;-1,652291262;-1,352515062;-0,894616792;-0,733328426;3,414909962;-0,805841812;0,578048062;-0,251023584;-0,460535487;0,731881839;-0,00640933;1,358480707;-0,177732375;0,77;-1
122710;-2,803445438;-1,231691011;-1,025978797;-0,369687105;1,400198406;-0,422106822;1,131327755;-0,085116253;0,801046084;-0,474449398;0,779304166;0,222454288;-0,461612296;-1,739026135;-0,77250376;0,468460036;0,445101013;0,730186541;0,462080313;-0,603684544;-0,647602562;-0,352462694;1,109280278;0,090915246;0,690064844;-0,08373529;-0,151743011;-0,140612123;162,15;-1
53634;0,223846811;-1,912961133;0,630615942;0,560086292;-1,231237456;1,057436623;-0,356417062;0,402265999;0,897788804;-0,498340653;1,252695846;1,145914966;-0,615874041;-0,093926907;-0,425912716;-0,392725259;0,481021408;-0,890733181;-0,175633591;0,72648898;0,135505847;-0,346430137;-0,253112328;-0,209121306;-0,218098353;0,907479031;-0,088821024;0,073682711;448,72;-1
116440;2,034507067;-0,114703744;-1,932257341;0,313285073;0,58173875;-0,779778847;0,542356149;-0,393207688;0,303416759;0,066348431;-1,088342671;0,487391542;0,488858889;0,283552029;-0,43302017;-0,470947676;-0,236262687;-0,767191515;0,308722296;-0,072544032;-0,02797022;0,021806348;0,029045883;0,550462266;0,240223972;0,537084326;-0,107110708;-0,063867607;49,95;-1
27344;-0,851878841;1,049867179;1,020145532;1,187542332;-0,108553962;0,79867378;0,020753166;0,917753722;-0,462465094;-0,166282793;0,851244217;0,12919643;-2,001179512;0,917579314;-0,069668545;-1,112472947;0,933964269;-0,376651555;0,650966107;-0,082093169;0,074725362;0,341494296;-0,021456395;-0,314531903;-0,225820607;-0,203461651;0,300265818;0,12583068;25,77;-1
121224;1,974066695;-0,753696778;-0,799105381;0,593561265;-0,547243742;-0,184499488;-0,476494696;-0,17599094;-0,351349941;0,948058778;-1,677173743;0,262113019;1,281715019;-0,265087676;0,092921778;-1,188715954;-0,623349492;1,44171245;-1,030387012;-0,429090332;-0,304965141;-0,370292595;0,098075365;-0,700356281;-0,077134343;-0,642187593;0,057570828;-0,021184903;88;-1
72919;1,322873074;0,328548266;-0,100359759;0,466016264;0,103600236;-0,51690489;0,069969556;-0,144223872;0,09280616;-0,282845078;-0,92669972;-0,063802882;0,435877958;-0,353426748;1,160594919;0,759609312;-0,360092322;0,012506464;0,166558516;-0,04492892;-0,350362728;-1,005727215;0,008190546;-0,624991405;0,3465451;0,154325198;-0,024253703;0,021230879;2,69;-1
161201;-1,661088513;0,930773309;0,397324747;-0,890317148;-0,502023698;-0,100055322;-0,430928298;1,161699207;-0,015636625;-0,601647301;0,190862123;0,360781403;-0,952505364;0,738808938;-0,526691429;0,770127808;-0,438471228;0,721119774;-0,098587855;-0,013212129;0,22770226;0,466569605;-0,125290453;0,789631997;-0,140057971;0,587090494;0,182846952;0,075701729;30;-1
58793;-5,623939787;-2,627773668;-0,005437881;2,586177538;-0,746595672;0,811549337;0,037947033;0,437026322;0,679142531;0,788218942;0,651500077;0,706141652;-0,337167086;-0,036907322;0,370375641;-0,596865946;0,668759949;0,185584693;2,070285182;-1,329148944;-0,457309429;0,319968544;-1,159316982;-0,093022746;0,209788424;-0,101762001;-0,935712066;-0,698350613;164,37;-1
44954;-1,214854424;0,010714575;2,44921904;-0,996656542;-0,18230223;0,043419766;-0,036754015;0,304341588;0,432285225;-0,929483657;0,341260165;0,641250024;-0,516332549;-0,501265204;-1,491700175;0,339591664;-0,438146889;0,103494965;0,422277623;-0,121848045;-0,161549521;-0,326667889;-0,006275146;0,059211122;0,207469881;0,860778421;-0,12626866;0,026807943;10;-1
149991;2,084736541;0,067679532;-1,793370223;0,392630026;0,385427478;-0,819933113;0,102042447;-0,159231469;0,684313757;-0,343199234;-0,909923258;-0,535890469;-1,094605074;-0,617637985;0,346832559;0,417675568;0,484461977;-0,111104265;0,119731111;-0,226458807;-0,388407897;-1,070714368;0,334532611;0,346447527;-0,277469536;0,185299638;-0,070698383;-0,034546933;1,98;-1
80148;-0,968150446;1,665286662;0,299847745;0,65345178;-0,053203339;-0,133533513;0,012466247;0,79867804;-1,250782093;-0,40428717;0,389721633;1,029052243;0,890296898;0,954560721;0,210167914;0,267045149;-0,398484698;0,809273767;0,969877624;-0,173355155;0,271603536;0,532637114;-0,173512663;-0,321850418;-0,139040397;-0,320324502;-0,211219863;0,020929968;4,28;-1
65047;-1,407766161;0,703060916;-0,592279966;-1,022329229;2,714640559;3,403538971;-0,518650737;-0,697522737;-0,239414556;-0,145125601;0,002806425;-0,203776226;-0,074885704;-0,279759083;1,127198206;0,76706285;-0,391793408;0,337805165;0,333370736;-0,45327315;1,098593499;-1,453922734;0,63444;0,910046915;0,152839203;0,121173495;0,363099243;-0,005818255;0,89;-1
171;-0,365531734;1,006931845;1,108303668;-0,428693695;0,590512808;0,105473838;0,602926227;0,132309557;-0,636397654;-0,152232191;0,324882084;0,469855522;0,556565352;0,187392784;0,187945749;0,715895776;-1,09137979;0,472923128;0,740916147;0,165872526;-0,250030582;-0,663325224;-0,189398624;-0,845682201;-0,055759557;0,124844713;0,263524606;0,099578934;0,89;-1
87348;-0,977255128;0,448597645;-0,89416196;-0,756319289;1,038867488;-0,434395699;0,839009474;0,454755433;-0,510975857;-0,514412385;-0,336210981;-0,214971601;-1,679694483;1,111521188;-1,36491145;-0,028944804;-0,37703828;0,289861174;0,546191934;0,099562231;0,144103663;0,121211631;-0,042486067;0,204791227;-0,124631206;0,468816595;0,173411321;0,086472878;74,99;-1
135708;-0,928232698;0,727907516;1,001473651;-0,761247281;-0,37083787;0,241061802;-0,28499013;0,675479838;0,239742552;-0,607377857;0,156129963;0,133256254;-1,144212979;0,310241603;-0,627323772;0,631136871;-0,598558282;0,901343285;-0,074535136;-0,311236796;0,409098902;0,990319838;-0,182982471;0,802930093;-0,46879112;0,50711313;-0,256323216;0,069345503;14,9;-1
22385;1,284820843;1,295888537;-1,682879357;1,748093744;1,024255605;-1,533903661;0,574692008;-0,353084835;1,091821117;-1,87753062;1,075993466;-3,923235135;0,138940163;-1,685138466;0,529008476;1,219712665;3,341487433;1,946999769;-0,843435238;-0,156580654;-0,410383562;-0,901991917;-0,240871151;-0,540329494;0,85191232;-0,297040483;0,003100679;0,082382323;1;-1
33937;1,008958158;-2,005610294;-0,452858025;-1,060235934;-1,558140904;-0,712217862;-0,442874218;-0,245667991;-1,515604328;1,313787464;-1,494010733;-1,97273472;-1,50932589;0,070080727;-0,099002975;-0,706161292;0,816950949;0,139609515;0,161245402;0,122035483;-0,090821834;-0,487174178;-0,376678618;-0,144683965;0,572222775;-0,056773192;-0,05146003;0,04995093;301,3;-1
158480;-0,973115695;1,203220246;1,802650688;1,034089233;-0,494514734;0,794113806;-0,908526602;-2,87316851;-0,053248173;-0,4254806;-0,828087328;0,410367957;0,857201859;-0,17646438;1,756946896;-1,000762301;0,48039706;0,692175337;2,486632373;0,972081114;-1,022694499;1,514310197;-0,399555645;-0,026491043;0,292533815;0,351803584;-0,294664566;-0,078511806;29,95;-1
112475;1,940711547;-0,063681203;-2,031349328;1,095401052;0,845663384;-0,184892665;0,497584372;-0,132098467;0,093145672;0,429860516;0,032547426;0,314194465;-1,089881255;0,862836228;-1,081034792;-0,253224265;-0,601155073;0,251825486;0,340287627;-0,185480025;0,076547364;0,208802254;-0,086936715;0,17714324;0,484492776;-0,515802079;-0,042919688;-0,062757605;61;-1
52189;-0,883124366;-1,564918375;0,03155233;-3,305899963;2,531615508;2,577461192;-1,383582197;0,9091024;-2,439178506;0,929584991;-0,522694681;-1,257172472;0,366087977;-0,256834782;0,127476778;0,042849019;-0,225092118;0,534276196;-0,39120459;0,038849862;-0,079969904;-0,359149032;0,06580955;0,963738465;0,023548165;-0,374688034;0,088466027;0,142333662;12;-1
127011;-1,873551594;-0,785274494;-0,408825168;-0,96777429;0,706230791;-0,182343228;-0,327786366;0,370998855;-1,119111004;0,503040327;-0,392881054;0,6386662;0,601724355;0,11831302;-1,733799927;-1,438090885;-0,252522008;1,627362085;-0,248068733;-0,772176137;-0,253858545;-0,025999225;-0,841015915;0,303441383;-0,339652367;0,359749185;0,370114958;-0,268651361;71,28;-1
